fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,033,4233//,J,320,H,7219,H,22382,30,7,9,10,4,N,N,N,N,N,N,N,N,N
22,033,42331/,J,86,J,1874,J,5569,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,423310,J,86,J,1874,J,5569,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,42332/,H,95,G,1560,G,5516,12,5,4,N,N,N,N,N,N,N,N,N,N,N
22,033,423320,H,95,G,1560,G,5516,12,5,4,N,N,N,N,N,N,N,N,N,N,N
22,033,42333/,J,98,J,3086,J,8139,6,N,N,5,N,N,N,N,N,N,N,N,N,N
22,033,423330,J,98,J,3086,J,8139,6,N,N,5,N,N,N,N,N,N,N,N,N,N
22,033,42339/,J,41,H,699,H,3158,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423390,J,41,H,699,H,3158,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4234//,G,439,H,8596,H,38378,46,26,8,4,7,N,N,N,N,N,N,N,N,N
22,033,42342/,G,217,H,4327,H,20332,18,6,6,N,4,N,N,N,N,N,N,N,N,N
22,033,423420,G,217,H,4327,H,20332,18,6,6,N,4,N,N,N,N,N,N,N,N,N
22,033,42343/,H,109,H,2319,H,9261,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423430,H,109,H,2319,H,9261,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42344/,G,53,G,738,G,3303,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423440,G,53,G,738,G,3303,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42345/,J,46,H,958,G,4416,15,13,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423450,J,46,H,958,G,4416,15,13,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42349/,J,14,G,254,H,1066,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423490,J,14,G,254,H,1066,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4235//,H,251,H,12889,H,27873,17,8,N,3,3,N,N,N,N,N,N,N,N,N
22,033,42351/,H,251,H,12889,H,27873,17,8,N,3,3,N,N,N,N,N,N,N,N,N
22,033,423510,H,251,H,12889,H,27873,17,8,N,3,3,N,N,N,N,N,N,N,N,N
22,033,4236//,G,819,H,22697,H,85231,63,28,7,14,12,N,N,N,N,N,N,N,N,N
22,033,42361/,H,561,H,16421,H,59781,42,19,N,11,9,N,N,N,N,N,N,N,N,N
22,033,423610,H,561,H,16421,H,59781,42,19,N,11,9,N,N,N,N,N,N,N,N,N
22,033,42362/,H,44,G,644,G,2783,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423620,H,44,G,644,G,2783,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42369/,G,214,H,5632,H,22667,15,7,3,N,N,N,N,N,N,N,N,N,N,N
22,033,423690,G,214,H,5632,H,22667,15,7,3,N,N,N,N,N,N,N,N,N,N,N
22,033,4237//,H,633,H,12872,H,50799,59,21,18,11,8,N,N,N,N,N,N,N,N,N
22,033,42371/,H,136,H,2349,H,11111,14,5,4,3,N,N,N,N,N,N,N,N,N,N
22,033,423710,H,136,H,2349,H,11111,14,5,4,3,N,N,N,N,N,N,N,N,N,N
22,033,42372/,J,221,J,6118,H,22137,18,4,6,4,4,N,N,N,N,N,N,N,N,N
22,033,423720,J,221,J,6118,H,22137,18,4,6,4,4,N,N,N,N,N,N,N,N,N
22,033,42373/,H,267,H,4176,G,16858,25,11,7,4,N,N,N,N,N,N,N,N,N,N
22,033,423730,H,267,H,4176,G,16858,25,11,7,4,N,N,N,N,N,N,N,N,N,N
22,033,4238//,G,2128,G,47675,G,189464,139,39,41,33,20,3,N,N,N,N,N,N,N,N
22,033,42381/,G,169,G,4727,G,17029,12,6,N,N,4,N,N,N,N,N,N,N,N,N
22,033,423810,G,169,G,4727,G,17029,12,6,N,N,4,N,N,N,N,N,N,N,N,N
22,033,42382/,J,78,J,1252,J,5113,8,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423820,J,78,J,1252,J,5113,8,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42383/,G,1186,G,27618,H,112440,70,20,16,19,11,3,N,N,N,N,N,N,N,N
22,033,423830,G,1186,G,27618,H,112440,70,20,16,19,11,3,N,N,N,N,N,N,N,N
22,033,42384/,G,639,G,13260,G,51475,41,8,17,11,3,N,N,N,N,N,N,N,N,N
22,033,423840,G,639,G,13260,G,51475,41,8,17,11,3,N,N,N,N,N,N,N,N,N
22,033,42385/,G,56,G,818,G,3407,8,N,5,N,N,N,N,N,N,N,N,N,N,N
22,033,423850,G,56,G,818,G,3407,8,N,5,N,N,N,N,N,N,N,N,N,N,N
22,033,4239//,H,531,J,13104,H,42976,36,20,5,3,6,N,N,N,N,N,N,N,N,N
22,033,42391/,J,248,J,9105,J,27185,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423910,J,248,J,9105,J,27185,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42392/,J,64,J,724,J,2814,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423920,J,64,J,724,J,2814,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42393/,G,74,H,813,H,3546,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423930,G,74,H,813,H,3546,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42394/,J,16,H,210,H,877,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423940,J,16,H,210,H,877,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42399/,H,129,G,2252,G,8554,15,12,N,N,N,N,N,N,N,N,N,N,N,N
22,033,423990,H,129,G,2252,G,8554,15,12,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424///,H,3386,H,53372,H,225913,145,55,30,30,16,7,4,N,N,N,N,N,N,N
22,033,4241//,G,174,H,2366,H,9547,9,N,3,N,3,N,N,N,N,N,N,N,N,N
22,033,42412/,G,103,G,816,G,2915,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,424120,G,103,G,816,G,2915,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,4242//,G,224,G,3764,G,15609,18,7,3,4,3,N,N,N,N,N,N,N,N,N
22,033,42421/,G,224,G,3764,G,15609,18,7,3,4,3,N,N,N,N,N,N,N,N,N
22,033,424210,G,224,G,3764,G,15609,18,7,3,4,3,N,N,N,N,N,N,N,N,N
22,033,4243//,J,237,J,2576,J,11695,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42432/,J,5,J,59,J,293,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424320,J,5,J,59,J,293,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42433/,H,38,G,248,H,1299,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424330,H,38,G,248,H,1299,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4244//,H,1598,H,24767,H,99680,32,14,3,7,3,N,N,N,N,N,N,N,N,N
22,033,42441/,J,685,J,9730,J,41339,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424410,J,685,J,9730,J,41339,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42442/,J,36,J,1278,J,4570,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424420,J,36,J,1278,J,4570,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42443/,H,54,H,553,H,2946,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424430,H,54,H,553,H,2946,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42446/,J,21,H,441,H,1429,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424460,J,21,H,441,H,1429,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42448/,J,280,J,3743,J,16117,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424480,J,280,J,3743,J,16117,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42449/,H,488,J,8510,H,31342,11,5,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424490,H,488,J,8510,H,31342,11,5,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4246//,G,377,G,8565,G,40312,27,10,6,4,5,N,N,N,N,N,N,N,N,N
22,033,42461/,G,39,G,515,G,2437,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,424610,G,39,G,515,G,2437,4,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,42469/,G,338,G,8050,G,37875,23,10,3,4,4,N,N,N,N,N,N,N,N,N
22,033,424690,G,338,G,8050,G,37875,23,10,3,4,4,N,N,N,N,N,N,N,N,N
22,033,4247//,G,149,G,3184,G,13988,13,N,4,9,N,N,N,N,N,N,N,N,N,N
22,033,42471/,H,80,G,1656,G,8167,7,N,N,5,N,N,N,N,N,N,N,N,N,N
22,033,424710,H,80,G,1656,G,8167,7,N,N,5,N,N,N,N,N,N,N,N,N,N
22,033,42472/,G,69,G,1528,G,5821,6,N,N,4,N,N,N,N,N,N,N,N,N,N
22,033,424720,G,69,G,1528,G,5821,6,N,N,4,N,N,N,N,N,N,N,N,N,N
22,033,4248//,G,440,G,5222,G,22886,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42481/,G,381,G,4280,G,18938,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424810,G,381,G,4280,G,18938,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42482/,J,59,J,942,J,3948,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424820,J,59,J,942,J,3948,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4249//,G,174,G,2772,G,11549,30,17,7,5,N,N,N,N,N,N,N,N,N,N
22,033,42491/,H,27,H,553,H,2212,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424910,H,27,H,553,H,2212,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42493/,H,36,G,305,H,1223,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,424930,H,36,G,305,H,1223,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,033,42494/,H,23,G,357,H,1114,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424940,H,23,G,357,H,1114,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,42495/,H,68,G,1267,G,5305,9,4,N,3,N,N,N,N,N,N,N,N,N,N
22,033,424950,H,68,G,1267,G,5305,9,4,N,3,N,N,N,N,N,N,N,N,N,N
22,033,42499/,H,20,H,290,H,1695,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,033,424990,H,20,H,290,H,1695,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,033,425///,H,233,G,4423,G,20116,49,33,10,5,N,N,N,N,N,N,N,N,N,N
22,033,4251//,H,233,G,4423,G,20116,49,33,10,5,N,N,N,N,N,N,N,N,N,N
22,033,42512/,H,219,G,4368,G,19852,47,32,10,4,N,N,N,N,N,N,N,N,N,N
22,033,425120,H,219,G,4368,G,19852,47,32,10,4,N,N,N,N,N,N,N,N,N,N
22,033,44----,G,25471,G,236351,G,922469,1695,705,422,301,166,49,41,11,N,N,N,N,N,N
22,033,441///,G,3907,G,61482,G,251089,202,63,53,42,22,13,9,N,N,N,N,N,N,N
22,033,4411//,G,2674,G,48901,G,199510,70,24,7,6,13,11,9,N,N,N,N,N,N,N
22,033,44111/,G,2477,G,45666,G,187553,43,4,4,3,13,11,8,N,N,N,N,N,N,N
22,033,441110,G,2477,G,45666,G,187553,43,4,4,3,13,11,8,N,N,N,N,N,N,N
22,033,44112/,G,197,G,3235,H,11957,27,20,3,3,N,N,N,N,N,N,N,N,N,N
22,033,441120,G,197,G,3235,H,11957,27,20,3,3,N,N,N,N,N,N,N,N,N,N
22,033,4412//,G,257,G,3269,G,13244,17,6,4,N,6,N,N,N,N,N,N,N,N,N
22,033,44121/,H,92,G,1429,G,5709,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,441210,H,92,G,1429,G,5709,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,44122/,H,165,H,1840,H,7535,13,5,3,N,4,N,N,N,N,N,N,N,N,N
22,033,441222,J,16,J,206,J,848,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,441228,G,149,G,1634,H,6687,10,3,3,N,4,N,N,N,N,N,N,N,N,N
22,033,4413//,G,976,G,9312,G,38335,115,33,42,35,3,N,N,N,N,N,N,N,N,N
22,033,44131/,G,656,G,5770,G,23271,64,16,20,23,3,N,N,N,N,N,N,N,N,N
22,033,441310,G,656,G,5770,G,23271,64,16,20,23,3,N,N,N,N,N,N,N,N,N
22,033,44132/,H,320,G,3542,H,15064,51,17,22,12,N,N,N,N,N,N,N,N,N,N
22,033,441320,H,320,G,3542,H,15064,51,17,22,12,N,N,N,N,N,N,N,N,N,N
22,033,442///,G,779,G,8243,H,35322,89,38,24,20,6,N,N,N,N,N,N,N,N,N
22,033,4421//,G,385,G,4566,G,17590,47,23,11,8,5,N,N,N,N,N,N,N,N,N
22,033,44211/,G,385,G,4566,G,17590,47,23,11,8,5,N,N,N,N,N,N,N,N,N
22,033,442110,G,385,G,4566,G,17590,47,23,11,8,5,N,N,N,N,N,N,N,N,N
22,033,4422//,G,394,G,3677,H,17732,42,15,13,12,N,N,N,N,N,N,N,N,N,N
22,033,44221/,G,153,G,2173,H,13061,17,5,6,5,N,N,N,N,N,N,N,N,N,N
22,033,442210,G,153,G,2173,H,13061,17,5,6,5,N,N,N,N,N,N,N,N,N,N
22,033,44229/,H,241,G,1504,G,4671,25,10,7,7,N,N,N,N,N,N,N,N,N,N
22,033,442291,J,4,J,68,J,287,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,442299,H,237,G,1436,G,4384,22,7,7,7,N,N,N,N,N,N,N,N,N,N
22,033,443///,H,417,H,4269,H,15603,35,16,6,8,3,N,N,N,N,N,N,N,N,N
22,033,4431//,H,417,H,4269,H,15603,35,16,6,8,3,N,N,N,N,N,N,N,N,N
22,033,44314/,H,417,H,4269,H,15603,35,16,6,8,3,N,N,N,N,N,N,N,N,N
22,033,443141,H,144,H,1461,G,5849,12,4,3,3,N,N,N,N,N,N,N,N,N,N
22,033,443142,H,273,H,2808,H,9754,23,12,3,5,N,N,N,N,N,N,N,N,N,N
22,033,444///,H,2410,H,24272,H,89147,113,34,35,21,14,N,8,N,N,N,N,N,N,N
22,033,4441//,H,2132,H,22101,H,80174,93,29,31,16,8,N,8,N,N,N,N,N,N,N
22,033,44411/,J,1250,J,8740,J,32374,10,N,N,N,N,N,7,N,N,N,N,N,N,N
22,033,444110,J,1250,J,8740,J,32374,10,N,N,N,N,N,7,N,N,N,N,N,N,N
22,033,44412/,J,124,H,1956,H,6325,19,6,10,N,N,N,N,N,N,N,N,N,N,N
22,033,444120,J,124,H,1956,H,6325,19,6,10,N,N,N,N,N,N,N,N,N,N,N
22,033,44413/,G,135,G,1084,G,4476,16,4,6,5,N,N,N,N,N,N,N,N,N,N
22,033,444130,G,135,G,1084,G,4476,16,4,6,5,N,N,N,N,N,N,N,N,N,N
22,033,44419/,G,623,G,10321,G,36999,48,19,13,8,6,N,N,N,N,N,N,N,N,N
22,033,444190,G,623,G,10321,G,36999,48,19,13,8,6,N,N,N,N,N,N,N,N,N
22,033,4442//,G,278,G,2171,G,8973,20,5,4,5,6,N,N,N,N,N,N,N,N,N
22,033,44421/,H,61,H,628,H,2702,8,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,444210,H,61,H,628,H,2702,8,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44422/,G,217,G,1543,G,6271,12,N,N,4,5,N,N,N,N,N,N,N,N,N
22,033,444220,G,217,G,1543,G,6271,12,N,N,4,5,N,N,N,N,N,N,N,N,N
22,033,445///,H,4595,H,33147,H,129272,253,160,28,11,19,18,17,N,N,N,N,N,N,N
22,033,4451//,H,4129,H,30193,H,116960,201,133,14,6,14,18,16,N,N,N,N,N,N,N
22,033,44511/,H,3876,H,28932,H,111786,109,48,9,5,13,18,16,N,N,N,N,N,N,N
22,033,445110,H,3876,H,28932,H,111786,109,48,9,5,13,18,16,N,N,N,N,N,N,N
22,033,44512/,J,253,G,1261,G,5174,92,85,5,N,N,N,N,N,N,N,N,N,N,N
22,033,445120,J,253,G,1261,G,5174,92,85,5,N,N,N,N,N,N,N,N,N,N,N
22,033,4452//,H,377,H,2271,H,9690,40,20,11,4,4,N,N,N,N,N,N,N,N,N
22,033,44521/,H,92,G,401,G,1573,9,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,445210,H,92,G,401,G,1573,9,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44522/,H,154,H,1088,H,4430,11,6,3,N,N,N,N,N,N,N,N,N,N,N
22,033,445220,H,154,H,1088,H,4430,11,6,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44523/,G,61,H,464,H,2371,7,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,445230,G,61,H,464,H,2371,7,3,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44529/,J,70,G,318,G,1316,13,8,N,N,N,N,N,N,N,N,N,N,N,N
22,033,445291,J,16,J,120,J,527,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,445292,G,18,H,127,H,424,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,445299,J,36,H,71,G,365,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4453//,H,89,H,683,H,2622,12,7,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44531/,H,89,H,683,H,2622,12,7,3,N,N,N,N,N,N,N,N,N,N,N
22,033,445310,H,89,H,683,H,2622,12,7,3,N,N,N,N,N,N,N,N,N,N,N
22,033,446///,G,1986,G,20519,G,83225,175,66,41,23,44,N,N,N,N,N,N,N,N,N
22,033,4461//,G,1986,G,20519,G,83225,175,66,41,23,44,N,N,N,N,N,N,N,N,N
22,033,44611/,G,1287,G,14201,G,58014,78,12,17,10,39,N,N,N,N,N,N,N,N,N
22,033,446110,G,1287,G,14201,G,58014,78,12,17,10,39,N,N,N,N,N,N,N,N,N
22,033,44612/,G,379,G,1952,G,8117,42,23,9,6,3,N,N,N,N,N,N,N,N,N
22,033,446120,G,379,G,1952,G,8117,42,23,9,6,3,N,N,N,N,N,N,N,N,N
22,033,44613/,G,122,J,2489,J,9640,24,11,10,3,N,N,N,N,N,N,N,N,N,N
22,033,446130,G,122,J,2489,J,9640,24,11,10,3,N,N,N,N,N,N,N,N,N,N
22,033,44619/,H,198,G,1877,G,7454,31,20,5,4,N,N,N,N,N,N,N,N,N,N
22,033,446191,H,47,G,273,G,1072,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,033,446199,H,151,G,1604,G,6382,20,12,3,3,N,N,N,N,N,N,N,N,N,N
22,033,447///,G,1353,G,8198,G,34633,167,58,61,41,6,N,N,N,N,N,N,N,N,N
22,033,4471//,G,1353,G,8198,G,34633,167,58,61,41,6,N,N,N,N,N,N,N,N,N
22,033,44711/,G,1285,G,7720,G,32622,160,54,60,40,5,N,N,N,N,N,N,N,N,N
22,033,447110,G,1285,G,7720,G,32622,160,54,60,40,5,N,N,N,N,N,N,N,N,N
22,033,44719/,J,68,J,478,J,2011,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,447190,J,68,J,478,J,2011,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,448///,G,2585,G,15066,G,59407,272,102,78,66,20,6,N,N,N,N,N,N,N,N
22,033,4481//,G,1976,G,10017,G,39920,188,64,59,42,17,6,N,N,N,N,N,N,N,N
22,033,44811/,H,113,G,875,G,3301,21,15,3,N,N,N,N,N,N,N,N,N,N,N
22,033,448110,H,113,G,875,G,3301,21,15,3,N,N,N,N,N,N,N,N,N,N,N
22,033,44812/,G,705,G,2977,G,11561,74,15,31,22,6,N,N,N,N,N,N,N,N,N
22,033,448120,G,705,G,2977,G,11561,74,15,31,22,6,N,N,N,N,N,N,N,N,N
22,033,44813/,G,79,H,363,G,1317,12,5,3,4,N,N,N,N,N,N,N,N,N,N
22,033,448130,G,79,H,363,G,1317,12,5,3,4,N,N,N,N,N,N,N,N,N,N
22,033,44814/,H,755,G,3931,G,16052,39,8,10,10,6,5,N,N,N,N,N,N,N,N
22,033,448140,H,755,G,3931,G,16052,39,8,10,10,6,5,N,N,N,N,N,N,N,N
22,033,44815/,H,92,H,463,G,1797,18,10,6,N,N,N,N,N,N,N,N,N,N,N
22,033,448150,H,92,H,463,G,1797,18,10,6,N,N,N,N,N,N,N,N,N,N,N
22,033,44819/,H,232,G,1408,G,5892,24,11,6,3,3,N,N,N,N,N,N,N,N,N
22,033,448190,H,232,G,1408,G,5892,24,11,6,3,3,N,N,N,N,N,N,N,N,N
22,033,4482//,G,411,G,1878,G,7942,48,17,11,18,N,N,N,N,N,N,N,N,N,N
22,033,44821/,G,411,G,1878,G,7942,48,17,11,18,N,N,N,N,N,N,N,N,N,N
22,033,448210,G,411,G,1878,G,7942,48,17,11,18,N,N,N,N,N,N,N,N,N,N
22,033,4483//,H,198,G,3171,G,11545,36,21,8,6,N,N,N,N,N,N,N,N,N,N
22,033,44831/,J,187,G,3048,G,11071,35,21,8,5,N,N,N,N,N,N,N,N,N,N
22,033,448310,J,187,G,3048,G,11071,35,21,8,5,N,N,N,N,N,N,N,N,N,N
22,033,451///,G,805,G,4312,G,16586,60,28,13,6,9,4,N,N,N,N,N,N,N,N
22,033,4511//,G,658,G,3879,G,14702,54,27,12,5,7,3,N,N,N,N,N,N,N,N
22,033,45111/,G,385,G,2413,G,8577,25,11,7,N,N,3,N,N,N,N,N,N,N,N
22,033,451110,G,385,G,2413,G,8577,25,11,7,N,N,3,N,N,N,N,N,N,N,N
22,033,45112/,G,191,H,1020,H,4137,18,10,3,N,4,N,N,N,N,N,N,N,N,N
22,033,451120,G,191,H,1020,H,4137,18,10,3,N,4,N,N,N,N,N,N,N,N,N
22,033,45113/,J,36,G,239,G,1051,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,451130,J,36,G,239,G,1051,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,45114/,J,46,H,207,H,937,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,451140,J,46,H,207,H,937,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4512//,J,147,J,433,H,1884,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,45121/,J,147,J,433,H,1884,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,451211,J,147,J,433,H,1884,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,452///,H,4720,H,41603,H,142608,102,7,37,35,7,N,4,10,N,N,N,N,N,N
22,033,4522//,J,312,J,2339,J,10110,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,45221/,J,312,J,2339,J,10110,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,452210,J,312,J,2339,J,10110,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4523//,H,4408,H,39264,H,132498,99,7,37,35,7,N,N,10,N,N,N,N,N,N
22,033,45231/,H,4408,H,39264,H,132498,99,7,37,35,7,N,N,10,N,N,N,N,N,N
22,033,452311,H,3403,H,34937,H,113442,12,N,N,N,N,N,N,10,N,N,N,N,N,N
22,033,452319,G,1005,G,4327,G,19056,87,7,37,35,7,N,N,N,N,N,N,N,N,N
22,033,453///,G,1061,G,6679,G,28321,156,90,32,24,8,N,N,N,N,N,N,N,N,N
22,033,4531//,J,200,J,1299,J,5922,15,7,3,4,N,N,N,N,N,N,N,N,N,N
22,033,45311/,J,200,J,1299,J,5922,15,7,3,4,N,N,N,N,N,N,N,N,N,N
22,033,453110,J,200,J,1299,J,5922,15,7,3,4,N,N,N,N,N,N,N,N,N,N
22,033,4532//,H,256,G,1307,G,5143,32,13,8,9,N,N,N,N,N,N,N,N,N,N
22,033,45321/,G,63,H,348,H,1452,9,4,N,4,N,N,N,N,N,N,N,N,N,N
22,033,453210,G,63,H,348,H,1452,9,4,N,4,N,N,N,N,N,N,N,N,N,N
22,033,45322/,H,193,H,959,H,3691,23,9,7,5,N,N,N,N,N,N,N,N,N,N
22,033,453220,H,193,H,959,H,3691,23,9,7,5,N,N,N,N,N,N,N,N,N,N
22,033,4533//,G,268,G,1634,G,6712,32,17,6,7,N,N,N,N,N,N,N,N,N,N
22,033,45331/,G,268,G,1634,G,6712,32,17,6,7,N,N,N,N,N,N,N,N,N,N
22,033,453310,G,268,G,1634,G,6712,32,17,6,7,N,N,N,N,N,N,N,N,N,N
22,033,4539//,H,337,H,2439,H,10544,77,53,15,4,5,N,N,N,N,N,N,N,N,N
22,033,45391/,J,123,J,1053,J,4448,11,5,N,N,5,N,N,N,N,N,N,N,N,N
22,033,453910,J,123,J,1053,J,4448,11,5,N,N,5,N,N,N,N,N,N,N,N,N
22,033,45392/,J,18,H,138,H,675,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,453920,J,18,H,138,H,675,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,033,45399/,G,195,G,1240,G,5390,60,43,14,3,N,N,N,N,N,N,N,N,N,N
22,033,453991,H,62,G,279,G,1303,27,22,4,N,N,N,N,N,N,N,N,N,N,N
22,033,453998,H,133,G,961,G,4087,33,21,10,N,N,N,N,N,N,N,N,N,N,N
22,033,454///,G,853,G,8561,H,37256,71,43,14,4,8,N,N,N,N,N,N,N,N,N
22,033,4541//,G,612,H,6453,H,28145,37,24,6,N,4,N,N,N,N,N,N,N,N,N
22,033,45411/,G,612,H,6453,H,28145,37,24,6,N,4,N,N,N,N,N,N,N,N,N
22,033,454110,G,612,H,6453,H,28145,37,24,6,N,4,N,N,N,N,N,N,N,N,N
22,033,4543//,G,236,H,2040,H,8841,33,19,7,3,4,N,N,N,N,N,N,N,N,N
22,033,45431/,J,34,J,335,J,1386,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,454310,J,34,J,335,J,1386,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,45439/,G,202,H,1705,H,7455,30,18,7,N,4,N,N,N,N,N,N,N,N,N
22,033,454390,G,202,H,1705,H,7455,30,18,7,N,4,N,N,N,N,N,N,N,N,N
22,033,48----,G,7069,G,99707,G,403165,277,140,41,35,33,15,10,N,N,N,N,N,N,N
22,033,481///,J,76,J,575,J,2555,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4811//,J,69,J,487,J,2114,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,48111/,J,69,J,487,J,2114,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,481111,J,69,J,487,J,2114,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4812//,G,7,H,88,G,441,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,48121/,G,7,H,88,G,441,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,483///,H,900,H,19849,H,64418,10,3,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4831//,J,61,J,1928,J,8945,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,48311/,J,61,J,1928,J,8945,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,483113,J,61,J,1928,J,8945,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,033,4832//,H,839,H,17921,H,55473,7,N,N,N,N,N,N,N,N,N,N,N,N,N
