fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,061,423830,G,28,H,611,H,2545,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4239//,G,24,H,358,H,1520,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,424///,H,137,G,1556,G,8344,9,3,N,3,N,N,N,N,N,N,N,N,N,N
22,061,4249//,J,54,J,535,J,2172,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44----,G,2558,G,18442,G,71027,167,50,56,34,20,3,3,N,N,N,N,N,N,N
22,061,441///,G,372,G,4846,G,19739,18,4,3,5,3,3,N,N,N,N,N,N,N,N
22,061,4411//,G,186,G,3033,G,11920,4,N,N,N,N,3,N,N,N,N,N,N,N,N
22,061,44111/,G,186,G,3033,G,11920,4,N,N,N,N,3,N,N,N,N,N,N,N,N
22,061,441110,G,186,G,3033,G,11920,4,N,N,N,N,3,N,N,N,N,N,N,N,N
22,061,4412//,H,68,H,628,H,2720,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44122/,H,68,H,628,H,2720,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4413//,H,118,H,1185,H,5099,11,4,N,4,N,N,N,N,N,N,N,N,N,N
22,061,44131/,H,46,G,274,H,1327,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,061,441310,H,46,G,274,H,1327,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,061,44132/,H,72,H,911,H,3772,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,441320,H,72,H,911,H,3772,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,442///,H,37,H,226,H,883,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4422//,J,23,G,82,G,390,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44229/,J,17,H,49,H,258,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,442299,J,17,H,49,H,258,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,443///,J,28,J,148,H,659,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,061,4431//,J,28,J,148,H,659,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,061,44314/,J,28,J,148,H,659,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,061,443141,J,12,J,69,J,286,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,443142,J,16,H,79,H,373,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,444///,H,350,H,2440,H,9723,13,4,3,N,4,N,N,N,N,N,N,N,N,N
22,061,4441//,J,289,H,2032,H,7826,10,4,N,N,3,N,N,N,N,N,N,N,N,N
22,061,44419/,J,34,J,328,J,1443,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,444190,J,34,J,328,J,1443,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4442//,J,61,J,408,J,1897,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44422/,J,61,J,408,J,1897,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,444220,J,61,J,408,J,1897,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,445///,G,480,G,2638,G,9667,12,3,N,4,N,N,N,N,N,N,N,N,N,N
22,061,4451//,G,446,G,2519,G,9128,8,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44511/,G,441,G,2501,G,9061,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,445110,G,441,G,2501,G,9061,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4453//,G,33,G,114,G,525,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44531/,G,33,G,114,G,525,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,445310,G,33,G,114,G,525,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,446///,G,222,G,1548,G,6604,19,6,6,N,5,N,N,N,N,N,N,N,N,N
22,061,4461//,G,222,G,1548,G,6604,19,6,6,N,5,N,N,N,N,N,N,N,N,N
22,061,44611/,G,123,G,1177,G,5116,9,N,3,N,3,N,N,N,N,N,N,N,N,N
22,061,446110,G,123,G,1177,G,5116,9,N,3,N,3,N,N,N,N,N,N,N,N,N
22,061,44612/,G,91,G,331,G,1297,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,061,446120,G,91,G,331,G,1297,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,061,44619/,G,5,H,29,G,159,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,446199,G,5,H,29,G,159,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,447///,H,148,G,697,G,3052,21,7,8,5,N,N,N,N,N,N,N,N,N,N
22,061,4471//,H,148,G,697,G,3052,21,7,8,5,N,N,N,N,N,N,N,N,N,N
22,061,44711/,H,147,G,694,G,3038,20,6,8,5,N,N,N,N,N,N,N,N,N,N
22,061,447110,H,147,G,694,G,3038,20,6,8,5,N,N,N,N,N,N,N,N,N,N
22,061,448///,H,188,G,670,G,2659,22,3,11,8,N,N,N,N,N,N,N,N,N,N
22,061,4481//,H,136,G,439,G,1708,16,N,9,5,N,N,N,N,N,N,N,N,N,N
22,061,44812/,J,57,H,143,H,614,9,N,5,N,N,N,N,N,N,N,N,N,N,N
22,061,448120,J,57,H,143,H,614,9,N,5,N,N,N,N,N,N,N,N,N,N,N
22,061,44814/,J,52,J,216,H,814,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,448140,J,52,J,216,H,814,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4482//,H,41,H,139,H,567,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,44821/,H,41,H,139,H,567,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,448210,H,41,H,139,H,567,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,451///,G,102,G,525,H,2038,9,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4511//,J,52,J,334,J,1410,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,45112/,J,44,J,266,J,1132,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,451120,J,44,J,266,J,1132,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4512//,J,50,J,191,J,628,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,45121/,J,50,J,191,J,628,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,451211,J,50,J,191,J,628,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,452///,J,463,J,3614,J,11935,14,N,8,4,N,N,N,N,N,N,N,N,N,N
22,061,4523//,J,463,J,3614,J,11935,14,N,8,4,N,N,N,N,N,N,N,N,N,N
22,061,45231/,J,463,J,3614,J,11935,14,N,8,4,N,N,N,N,N,N,N,N,N,N
22,061,452319,G,116,G,451,G,2039,13,N,8,4,N,N,N,N,N,N,N,N,N,N
22,061,453///,J,76,H,332,H,1346,16,8,7,N,N,N,N,N,N,N,N,N,N,N
22,061,4532//,J,23,J,82,J,325,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,45322/,G,7,G,25,H,98,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,453220,G,7,G,25,H,98,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4539//,J,45,G,227,G,923,10,4,6,N,N,N,N,N,N,N,N,N,N,N
22,061,45399/,H,35,G,164,G,650,8,4,4,N,N,N,N,N,N,N,N,N,N,N
22,061,453998,J,22,G,136,G,566,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,454///,J,92,G,758,G,2722,10,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4541//,J,22,J,198,J,863,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,45411/,J,22,J,198,J,863,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,454110,J,22,J,198,J,863,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4543//,J,70,G,560,G,1859,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,45439/,J,55,H,312,H,1126,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,454390,J,55,H,312,H,1126,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,48----,G,245,H,5836,H,22852,28,16,3,6,N,N,N,N,N,N,N,N,N,N
22,061,484///,J,141,H,2440,H,9205,19,13,N,3,N,N,N,N,N,N,N,N,N,N
22,061,4841//,G,31,G,377,H,1342,11,9,N,N,N,N,N,N,N,N,N,N,N,N
22,061,48411/,G,14,H,155,H,534,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,484110,G,14,H,155,H,534,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,48412/,G,17,H,222,J,808,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,484121,J,15,J,214,J,790,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,4842//,J,110,J,2063,J,7863,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,48422/,J,13,J,110,J,444,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,484220,J,13,J,110,J,444,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,48423/,J,97,J,1953,J,7419,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,484230,J,97,J,1953,J,7419,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,486///,J,101,J,3351,J,13453,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,061,4869//,J,82,J,2667,J,10713,5,N,N,3,N,N,N,N,N,N,N,N,N,N
22,061,48691/,J,65,J,2373,J,9497,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,486910,J,65,J,2373,J,9497,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,51----,H,221,H,2550,H,9940,15,6,N,4,N,N,N,N,N,N,N,N,N,N
22,061,515///,J,40,J,308,J,1254,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5151//,J,40,J,308,J,1254,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,51511/,J,40,J,308,J,1254,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,517///,H,128,H,2026,H,7787,9,4,N,3,N,N,N,N,N,N,N,N,N,N
22,061,5173//,G,52,G,999,G,3698,8,4,N,3,N,N,N,N,N,N,N,N,N,N
22,061,51731/,G,52,G,999,G,3698,8,4,N,3,N,N,N,N,N,N,N,N,N,N
22,061,517311,H,25,G,558,G,2132,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,517312,G,27,G,441,G,1566,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52----,J,539,J,15518,J,53010,84,54,17,6,6,N,N,N,N,N,N,N,N,N
22,061,522///,J,342,J,10229,J,33648,41,25,10,N,4,N,N,N,N,N,N,N,N,N
22,061,5221//,J,291,J,9566,J,31285,24,10,8,N,4,N,N,N,N,N,N,N,N,N
22,061,52211/,J,221,J,7692,J,24818,19,9,6,N,4,N,N,N,N,N,N,N,N,N
22,061,522110,J,221,J,7692,J,24818,19,9,6,N,4,N,N,N,N,N,N,N,N,N
22,061,52213/,J,12,G,278,G,896,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,522130,J,12,G,278,G,896,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5222//,H,43,H,590,H,2061,13,11,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52229/,H,43,H,590,H,2061,13,11,N,N,N,N,N,N,N,N,N,N,N,N
22,061,522291,J,33,H,455,H,1623,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5223//,J,8,G,73,G,302,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52239/,J,8,G,73,G,302,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,522390,J,8,G,73,G,302,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,523///,J,40,J,3017,J,9761,13,10,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5231//,J,3,H,101,H,251,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52312/,J,3,H,101,H,251,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,523120,J,3,H,101,H,251,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5239//,J,37,J,2916,J,9510,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52392/,J,36,J,2895,J,9406,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,523920,J,36,J,2895,J,9406,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,524///,J,157,H,2272,H,9601,30,19,6,3,N,N,N,N,N,N,N,N,N,N
22,061,5241//,J,17,J,419,J,2001,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,52412/,J,16,J,401,J,1928,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,524126,J,16,J,401,J,1928,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5242//,H,140,H,1853,H,7600,25,16,5,N,N,N,N,N,N,N,N,N,N,N
22,061,52421/,H,138,H,1834,H,7518,24,15,5,N,N,N,N,N,N,N,N,N,N,N
22,061,524210,H,138,H,1834,H,7518,24,15,5,N,N,N,N,N,N,N,N,N,N,N
22,061,53----,H,385,H,4333,H,16619,76,57,12,3,3,N,N,N,N,N,N,N,N,N
22,061,531///,H,298,H,2722,H,11249,62,49,8,N,N,N,N,N,N,N,N,N,N,N
22,061,5311//,G,109,H,1033,G,3966,27,23,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53111/,G,78,G,815,G,3026,17,14,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531110,G,78,G,815,G,3026,17,14,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53112/,G,7,H,33,G,173,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531120,G,7,H,33,G,173,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53113/,H,22,J,171,H,698,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531130,H,22,J,171,H,698,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5312//,G,27,G,162,G,757,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53121/,G,27,G,162,G,757,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531210,G,27,G,162,G,757,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5313//,H,162,H,1527,H,6526,21,13,6,N,N,N,N,N,N,N,N,N,N,N
22,061,53131/,J,145,H,1200,H,5203,15,9,4,N,N,N,N,N,N,N,N,N,N,N
22,061,531311,J,140,H,1140,H,4942,13,7,4,N,N,N,N,N,N,N,N,N,N,N
22,061,53132/,G,7,H,96,H,357,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531320,G,7,H,96,H,357,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53139/,J,10,J,231,J,966,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,531390,J,10,J,231,J,966,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,532///,H,46,G,463,G,1687,12,8,4,N,N,N,N,N,N,N,N,N,N,N
22,061,5321//,J,11,J,82,J,287,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5322//,H,31,G,339,G,1191,7,4,3,N,N,N,N,N,N,N,N,N,N,N
22,061,53221/,H,22,G,247,G,767,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,532210,H,22,G,247,G,767,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,53228/,G,9,J,92,J,424,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54----,H,646,H,11996,H,46087,103,71,16,10,5,N,N,N,N,N,N,N,N,N
22,061,541///,H,646,H,11996,H,46087,103,71,16,10,5,N,N,N,N,N,N,N,N,N
22,061,5411//,G,85,G,927,G,3892,19,11,7,N,N,N,N,N,N,N,N,N,N,N
22,061,54111/,G,78,G,796,G,3310,16,9,6,N,N,N,N,N,N,N,N,N,N,N
22,061,541110,G,78,G,796,G,3310,16,9,6,N,N,N,N,N,N,N,N,N,N,N
22,061,54119/,G,7,H,131,H,582,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541191,G,7,H,131,H,582,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5412//,J,116,H,1426,H,5899,21,12,5,3,N,N,N,N,N,N,N,N,N,N
22,061,54121/,J,116,H,1426,H,5899,21,12,5,3,N,N,N,N,N,N,N,N,N,N
22,061,541211,J,46,H,493,H,2060,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541213,H,23,G,154,G,363,7,4,3,N,N,N,N,N,N,N,N,N,N,N
22,061,541219,J,47,J,779,J,3476,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5413//,J,251,J,7378,J,26914,12,8,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54133/,J,35,J,1198,H,3265,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541330,J,35,J,1198,H,3265,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5414//,J,14,H,100,G,444,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54141/,G,9,G,57,H,261,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541410,G,9,G,57,H,261,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5415//,H,48,H,798,H,3394,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54151/,H,48,H,798,H,3394,7,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541511,H,33,H,663,H,2813,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541512,G,15,H,135,H,581,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5416//,H,47,G,655,G,2768,19,17,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54161/,H,23,G,258,G,1168,12,11,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541611,J,17,J,169,H,831,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541613,J,6,J,89,J,328,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54169/,J,20,H,352,H,1438,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541690,J,20,H,352,H,1438,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5418//,J,4,G,10,J,58,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54181/,J,4,G,10,J,58,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541810,J,4,G,10,J,58,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5419//,G,76,G,534,G,2218,13,8,N,4,N,N,N,N,N,N,N,N,N,N
22,061,54192/,J,10,J,58,J,250,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541921,J,10,J,58,J,250,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,54194/,H,63,G,453,G,1768,6,N,N,4,N,N,N,N,N,N,N,N,N,N
22,061,541940,H,63,G,453,G,1768,6,N,N,4,N,N,N,N,N,N,N,N,N,N
22,061,54199/,G,3,G,23,H,200,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,541990,G,3,G,23,H,200,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,55----,J,391,G,4783,H,16191,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,551///,J,391,G,4783,H,16191,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5511//,J,391,G,4783,H,16191,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,55111/,J,391,G,4783,H,16191,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,551114,J,391,G,4783,H,16191,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56----,G,426,G,5068,G,21945,57,38,9,4,4,N,N,N,N,N,N,N,N,N
22,061,561///,G,409,H,4900,H,21134,53,36,7,4,4,N,N,N,N,N,N,N,N,N
22,061,5611//,G,95,H,1319,H,6032,17,14,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56111/,G,95,H,1319,H,6032,17,14,N,N,N,N,N,N,N,N,N,N,N,N
22,061,561110,G,95,H,1319,H,6032,17,14,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5616//,J,10,G,38,G,137,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56162/,J,10,G,38,G,137,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5617//,G,124,G,1080,G,5162,25,18,3,3,N,N,N,N,N,N,N,N,N,N
22,061,56171/,J,18,G,210,G,913,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,561710,J,18,G,210,G,913,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56172/,J,4,J,12,J,46,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,561720,J,4,J,12,J,46,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56173/,G,100,G,847,G,4157,15,9,N,3,N,N,N,N,N,N,N,N,N,N
22,061,561730,G,100,G,847,G,4157,15,9,N,3,N,N,N,N,N,N,N,N,N,N
22,061,562///,J,17,G,168,H,811,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,5629//,J,17,G,168,H,811,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,56299/,G,13,G,151,G,722,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,61----,G,368,G,2870,G,12543,16,7,3,3,N,N,N,N,N,N,N,N,N,N
22,061,611///,G,368,G,2870,G,12543,16,7,3,3,N,N,N,N,N,N,N,N,N,N
22,061,6111//,G,332,G,2654,G,11533,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,61111/,G,332,G,2654,G,11533,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,611110,G,332,G,2654,G,11533,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6114//,J,10,J,153,H,696,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,61143/,J,10,J,153,H,696,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,611430,J,10,J,153,H,696,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6116//,G,26,J,63,G,314,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,61162/,J,17,J,27,G,182,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,611620,J,17,J,27,G,182,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62----,G,3343,G,33416,G,140789,167,79,23,34,16,9,4,N,N,N,N,N,N,N
22,061,621///,G,1046,G,12503,G,51338,115,65,16,21,10,N,N,N,N,N,N,N,N,N
22,061,6211//,H,231,H,3331,J,13786,26,18,3,N,N,N,N,N,N,N,N,N,N,N
22,061,62111/,H,231,H,3331,J,13786,26,18,3,N,N,N,N,N,N,N,N,N,N,N
22,061,621111,H,228,H,3325,J,13748,25,17,3,N,N,N,N,N,N,N,N,N,N,N
22,061,6212//,H,168,G,2031,G,8539,17,5,5,4,3,N,N,N,N,N,N,N,N,N
22,061,62121/,H,168,G,2031,G,8539,17,5,5,4,3,N,N,N,N,N,N,N,N,N
22,061,621210,H,168,G,2031,G,8539,17,5,5,4,3,N,N,N,N,N,N,N,N,N
22,061,6213//,G,331,G,3167,G,13230,50,34,6,6,3,N,N,N,N,N,N,N,N,N
22,061,62131/,J,13,H,102,H,433,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621310,J,13,H,102,H,433,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62132/,G,31,G,253,G,1071,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621320,G,31,G,253,G,1071,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62134/,G,217,G,2249,G,9413,20,12,N,N,3,N,N,N,N,N,N,N,N,N
22,061,621340,G,217,G,2249,G,9413,20,12,N,N,3,N,N,N,N,N,N,N,N,N
22,061,62139/,H,69,G,550,G,2250,21,17,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621399,H,69,G,550,G,2250,21,17,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6214//,J,157,H,1819,H,6951,12,5,N,4,N,N,N,N,N,N,N,N,N,N
22,061,62142/,J,14,G,75,H,325,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621420,J,14,G,75,H,325,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62149/,H,135,H,1674,H,6358,7,N,N,4,N,N,N,N,N,N,N,N,N,N
22,061,621498,J,93,J,1129,J,4120,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6216//,J,46,J,625,J,2655,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62161/,J,46,J,625,J,2655,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621610,J,46,J,625,J,2655,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6219//,J,113,J,1530,J,6177,5,N,N,3,N,N,N,N,N,N,N,N,N,N
22,061,62191/,J,95,J,1425,J,5806,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,621910,J,95,J,1425,J,5806,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,622///,H,778,H,9027,J,40430,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,623///,G,1155,G,10237,G,41585,19,N,3,6,4,4,N,N,N,N,N,N,N,N
22,061,6231//,G,338,G,2803,G,11970,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,62311/,G,338,G,2803,G,11970,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,623110,G,338,G,2803,G,11970,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6232//,H,761,H,6995,H,28108,13,N,3,6,N,N,N,N,N,N,N,N,N,N
22,061,62321/,J,112,H,679,H,3238,10,N,3,6,N,N,N,N,N,N,N,N,N,N
22,061,623210,J,112,H,679,H,3238,10,N,3,6,N,N,N,N,N,N,N,N,N,N
22,061,62322/,H,649,H,6316,H,24870,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,623220,H,649,H,6316,H,24870,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,061,624///,G,364,G,1649,G,7436,29,14,4,7,N,N,N,N,N,N,N,N,N,N
22,061,6241//,H,249,G,1086,G,5177,13,7,N,3,N,N,N,N,N,N,N,N,N,N
22,061,62412/,H,161,H,625,H,3301,7,3,N,3,N,N,N,N,N,N,N,N,N,N
22,061,624120,H,161,H,625,H,3301,7,3,N,3,N,N,N,N,N,N,N,N,N,N
22,061,62419/,J,26,H,188,H,732,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,624190,J,26,H,188,H,732,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,6244//,G,84,G,372,G,1489,12,4,4,4,N,N,N,N,N,N,N,N,N,N
22,061,62441/,G,84,G,372,G,1489,12,4,4,4,N,N,N,N,N,N,N,N,N,N
22,061,624410,G,84,G,372,G,1489,12,4,4,4,N,N,N,N,N,N,N,N,N,N
22,061,71----,J,189,J,1182,J,5036,11,6,N,3,N,N,N,N,N,N,N,N,N,N
22,061,713///,J,187,J,1155,J,4916,10,5,N,3,N,N,N,N,N,N,N,N,N,N
22,061,7139//,J,152,J,1120,J,4823,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,061,71394/,H,28,G,111,H,479,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,713940,H,28,G,111,H,479,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,061,72----,G,2381,G,10420,G,44600,117,29,17,17,44,9,N,N,N,N,N,N,N,N
